YEAR,STATE_NAME,STATE_NUMBER,REGION,DIVISION,TOTAL_POPULATION,RACE_WHITE,RACE_BLACK,RACE_OTHER,AGE_0_TO_19,AGE_20_TO_39,AGE_40_TO_59,AGE_60_TO_79,AGE_80_AND_OVER,ORIGIN_HISPANIC,ORIGIN_NOT_HISPANIC,SEX_FEMALE,SEX_MALE
2012,Nevada,32,West,Mountain,2743996,2117644,243918,382434,720663,760124,745321,443088,74800,745183,1998813,1361288,1382708
2012,New Hampshire,33,Northeast,New England ,1324232,1249139,18150,56943,316341,310876,415836,228896,52283,40352,1283880,670688,653544
2012,New Jersey,34,Northeast,Middle Atlantic,8844942,6529804,1298354,1016784,2257382,2237823,2598377,1383678,367682,1637277,7207665,4534238,4310704
2012,New Mexico,35,West,Mountain,2087309,1736120,50201,300988,572386,549408,544281,348960,72274,983883,1103426,1054582,1032727
2012,New York,36,Northeast,Middle Atlantic,19572932,13930746,3425285,2216901,4817894,5408539,5463723,3079358,803418,3552761,16020171,10087794,9485138
2012,North Carolina,37,South,South Atlantic,9749476,7006490,2147706,595280,2554975,2589023,2695557,1580673,329248,839479,8909997,4999867,4749609
2012,North Dakota,38,Midwest,West North Central,701176,630565,10805,59806,179545,201734,179560,107552,32785,17457,683719,344750,356426
2012,Ohio,39,Midwest,East North Central,11548923,9629012,1443061,476850,2990107,2897586,3251549,1928250,481431,378732,11170191,5903118,5645805
2012,Oklahoma,40,South,West South Central,3818814,2883680,291158,643976,1045819,1037577,988790,611404,135224,358108,3460706,1927833,1890981
2012,Oregon,41,West,Pacific,3899001,3443374,77550,378077,960408,1050303,1055871,678480,153939,471269,3427732,1969416,1929585
2012,Pennsylvania,42,Northeast,Middle Atlantic,12767118,10643666,1465171,658281,3115246,3190617,3633011,2203607,624637,785968,11981150,6532458,6234660
2012,Rhode Island,44,Northeast,New England ,1054621,903906,78436,72279,254294,276330,302852,170190,50955,140961,913660,544006,510615
2012,South Carolina,45,South,South Atlantic,4717354,3224408,1320933,172013,1211012,1236830,1280564,830915,158033,244239,4473115,2424756,2292598
2012,South Dakota,46,Midwest,West North Central,833566,717285,13746,102535,229950,216258,217351,132398,37609,27131,806435,414496,419070
2012,Tennessee,47,South,East South Central,6453898,5114883,1096530,242485,1662236,1700358,1788610,1081720,220974,310169,6143729,3307196,3146702
2012,Texas,48,South,West South Central,26084481,21028816,3208400,1847265,7743245,7463566,6775114,3407593,694963,9976275,16108206,13141682,12942799
2012,Utah,49,West,Mountain,2853375,2619813,36192,197370,973408,876502,615006,319963,68496,376470,2476905,1418993,1434382
2012,Vermont,50,Northeast,New England ,626090,596853,7021,22216,146859,149466,187531,116025,26209,10174,615916,317361,308729
2012,Virginia,51,South,South Atlantic,8185080,5823083,1609515,752482,2091576,2247396,2321749,1259286,265073,684862,7500218,4164006,4021074
2012,Washington,53,West,Pacific,6897058,5619937,270912,1006209,1765148,1907028,1910775,1078990,235117,804884,6092174,3458254,3438804
2012,West Virginia,54,South,South Atlantic,1856872,1745665,64828,46379,431511,457074,525052,363253,79982,24834,1832038,939933,916939
2012,Wisconsin,55,Midwest,East North Central,5719960,5042978,374115,302867,1480673,1456040,1620913,922385,239949,353560,5366400,2879905,2840055
2012,Wyoming,56,West,Mountain,576305,537181,7671,31453,151755,157338,155686,92467,19059,53964,522341,282019,294286
2013,Alabama,1,South,East South Central,4830081,3372203,1284340,173538,1239500,1268299,1313316,837115,171851,193131,4636950,2487659,2342422
2013,Alaska,2,West,Pacific,737068,494783,27186,215099,207019,221409,201004,95710,11926,47591,689477,351436,385632
2013,Arizona,4,West,Mountain,6632764,5566820,306678,759266,1800711,1785725,1662258,1139132,244938,2013458,4619306,3336179,3296585
2013,Arkansas,5,South,West South Central,2959400,2363626,461473,134301,787178,775638,770417,514762,111405,203956,2755444,1506029,1453371
2013,California,6,West,Pacific,38260787,28130737,2509919,7620131,10239242,11031690,10225212,5485899,1278744,14654801,23605986,19261489,18999298
2013,Colorado,8,West,Mountain,5269035,4634898,231172,402965,1379733,1505404,1437382,791435,155081,1108713,4160322,2626304,2642731
2013,Connecticut,9,Northeast,New England ,3594841,2934858,407444,252539,890255,880602,1060695,599527,163762,524303,3070538,1842664,1752177
2013,Delaware,10,South,South Atlantic,923576,655866,205095,62615,229472,237332,252797,168321,35654,79473,844103,476558,447018
2013,District of Columbia,11,South,South Atlantic,650581,281789,322207,46585,134294,254981,154348,86396,20562,66764,583817,341982,308599
2013,Florida,12,South,South Atlantic,19545621,15252903,3275914,1016804,4494301,4920470,5306711,3835924,988215,4650935,14894686,9988487,9557134
2013,Georgia,13,South,South Atlantic,9972479,6214617,3138301,619561,2765254,2746032,2738168,1459644,263381,897614,9074865,5107959,4864520
2013,Hawaii,15,West,Pacific,1408243,365054,27632,1015557,340643,390169,368276,243667,65488,137873,1270370,701305,706938
2013,Idaho,16,West,Mountain,1611206,1510665,12430,88111,472827,423954,400321,260919,53185,191269,1419937,804232,806974
2013,Illinois,17,Midwest,East North Central,12895129,10012811,1899919,982399,3376957,3524943,3519553,1990629,483047,2109855,10785274,6566046,6329083
2013,Indiana,18,Midwest,East North Central,6568713,5666856,623776,278081,1772586,1725128,1776238,1052043,242718,418981,6149732,3333504,3235209
2013,Iowa,19,Midwest,West North Central,3092997,2853957,102200,136840,818214,798141,811161,520092,145389,168372,2924625,1558112,1534885
2013,Kansas,20,Midwest,West North Central,2893212,2520102,178404,194706,806460,774746,744178,449441,118387,321692,2571520,1453878,1439334
2013,Kentucky,21,South,East South Central,4404659,3895860,358259,150540,1132500,1156848,1215431,746701,153179,147609,4257050,2234775,2169884
2013,Louisiana,22,South,West South Central,4624527,2937664,1502498,184365,1232177,1293604,1219901,728256,150589,216274,4408253,2361437,2263090
2013,Maine,23,Northeast,New England ,1328009,1264252,18263,45494,296746,302512,398028,268664,62059,19141,1308868,677301,650708
2013,Maryland,24,South,South Atlantic,5923188,3578457,1792089,552642,1504912,1582169,1702349,927289,206469,528082,5395106,3053281,2869907
2013,Massachusetts,25,Northeast,New England ,6713315,5572298,549930,591087,1608204,1806640,1911320,1098362,288789,710107,6003208,3459975,3253340
2013,Michigan,26,Midwest,East North Central,9913065,7929749,1411844,571472,2531598,2486341,2788107,1707007,400012,467590,9445475,5044150,4868915
2013,Minnesota,27,Midwest,West North Central,5413479,4659601,311032,442846,1424248,1431490,1488261,855397,214083,270332,5143147,2723613,2689866
2013,Mississippi,28,South,East South Central,2988711,1787471,1118901,82339,822332,798252,783592,484515,100020,86243,2902468,1536257,1452454
2013,Missouri,29,Midwest,West North Central,6040715,5054636,711333,274746,1559033,1586299,1629707,1023589,242087,230046,5810669,3078127,2962588
2013,Montana,30,West,Mountain,1013569,907054,5483,101032,250950,258092,270339,192673,41515,33864,979705,504215,509354
2013,Nebraska,31,Midwest,West North Central,1865279,1672409,90405,102465,518075,498263,478565,291848,78528,185743,1679536,937248,928031
2013,Nevada,32,West,Mountain,2775970,2131701,249219,395050,721590,765864,749324,461893,77299,762687,2013283,1378565,1397405
2013,New Hampshire,33,Northeast,New England ,1326622,1248938,18682,59002,311222,314008,410113,238117,53162,41823,1284799,671490,655132
2013,New Jersey,34,Northeast,Middle Atlantic,8856972,6514205,1306161,1036606,2236474,2247376,2582911,1422500,367711,1669079,7187893,4538032,4318940
2013,New Mexico,35,West,Mountain,2092273,1735232,50769,306272,566883,554878,536725,360191,73596,994664,1097609,1056491,1035782
2013,New York,36,Northeast,Middle Atlantic,19624447,13917381,3442795,2264271,4778259,5449692,5424514,3164634,807348,3601735,16022712,10109800,9514647
2013,North Carolina,37,South,South Atlantic,9843336,7048240,2175904,619192,2552811,2610635,2705352,1638984,335554,857206,8986130,5049000,4794336
2013,North Dakota,38,Midwest,West North Central,722036,646074,13245,62717,185631,212865,179841,110935,32764,20596,701440,353454,368582
2013,Ohio,39,Midwest,East North Central,11576684,9623567,1455976,497141,2969933,2924833,3216285,1985018,480615,391149,11185535,5913087,5663597
2013,Oklahoma,40,South,West South Central,3853214,2900337,295641,657236,1052618,1052260,984858,626623,136855,370692,3482522,1944300,1908914
2013,Oregon,41,West,Pacific,3922468,3457378,78944,386146,955068,1058792,1046753,707708,154147,480596,3441872,1981177,1941291
2013,Pennsylvania,42,Northeast,Middle Atlantic,12776309,10616533,1477970,681806,3085364,3215914,3588006,2266323,620702,811042,11965267,6531172,6245137
2013,Rhode Island,44,Northeast,New England ,1055081,901075,80248,73758,250755,278624,299478,175512,50712,144891,910190,543860,511221
2013,South Carolina,45,South,South Atlantic,4764080,3255341,1330419,178320,1208909,1249637,1281719,862630,161185,249265,4514815,2449165,2314915
2013,South Dakota,46,Midwest,West North Central,842316,722883,14659,104774,231678,219957,215208,137769,37704,28884,813432,418565,423751
2013,Tennessee,47,South,East South Central,6494340,5136549,1106109,251682,1659403,1712921,1783898,1114152,223966,318419,6175921,3327690,3166650
2013,Texas,48,South,West South Central,26480266,21277402,3275007,1927857,7804941,7588838,6833840,3543393,709254,10191627,16288639,13337624,13142642
2013,Utah,49,West,Mountain,2897640,2656097,37362,204181,983199,888189,621904,334722,69626,386066,2511574,1440531,1457109
2013,Vermont,50,Northeast,New England ,626210,596163,7331,22716,144810,151074,183663,120285,26378,10652,615558,317221,308989
2013,Virginia,51,South,South Atlantic,8252427,5853258,1623338,775831,2090749,2271553,2317235,1303637,269253,707039,7545388,4195922,4056505
2013,Washington,53,West,Pacific,6963985,5649428,277615,1036942,1767053,1933632,1899982,1126024,237294,826405,6137580,3489819,3474166
2013,West Virginia,54,South,South Atlantic,1853914,1740885,65312,47717,428801,456016,517292,371935,79870,25809,1828105,937907,916007
2013,Wisconsin,55,Midwest,East North Central,5736754,5047019,376441,313294,1470128,1467493,1603589,955865,239679,360943,5375811,2887824,2848930
2013,Wyoming,56,West,Mountain,582122,541207,8589,32326,153184,159753,153342,96586,19257,55253,526869,284891,297231
2014,Alabama,1,South,East South Central,4841799,3373358,1290579,177862,1231899,1271459,1302771,861123,174547,195674,4646125,2494707,2347092
2014,Alaska,2,West,Pacific,736283,492186,26975,217122,205058,223095,195767,100001,12362,49149,687134,350706,385577
2014,Arizona,4,West,Mountain,6730413,5631624,316562,782227,1807135,1815025,1670327,1185876,252050,2058718,4671695,3384328,3346085
2014,Arkansas,5,South,West South Central,2967392,2365842,463401,138149,784826,778639,763771,527227,112929,208394,2758998,1510126,1457266
2014,California,6,West,Pacific,38596972,28280234,2522246,7794492,10198085,11173682,10222065,5701675,1301465,14845913,23751059,19427895,19169077
2014,Colorado,8,West,Mountain,5350101,4696582,237728,415791,1386648,1538487,1437423,829080,158463,1131352,4218749,2663961,2686140
2014,Connecticut,9,Northeast,New England ,3594524,2922695,411182,260647,879025,889313,1044482,618470,163234,536662,3057862,1841622,1752902
2014,Delaware,10,South,South Atlantic,932487,659498,208247,64742,228604,240356,251533,175570,36424,81390,851097,481109,451378
2014,District of Columbia,11,South,South Atlantic,662328,289404,324743,48181,137197,260348,154895,89137,20751,69541,592787,347795,314533
2014,Florida,12,South,South Atlantic,19845911,15455716,3337671,1052524,4518227,5007151,5331269,3981056,1008208,4803659,15042252,10142110,9703801
2014,Georgia,13,South,South Atlantic,10067278,6238124,3187865,641289,2766663,2769633,2742487,1518711,269784,914656,9152622,5160061,4907217
2014,Hawaii,15,West,Pacific,1414538,367598,28599,1018341,338861,393444,363644,251992,66597,141796,1272742,703896,710642
2014,Idaho,16,West,Mountain,1631112,1527448,13032,90632,475405,429218,400105,272462,53922,196144,1434968,813917,817195
2014,Illinois,17,Midwest,East North Central,12884493,9983837,1895699,1004957,3335376,3528819,3482658,2052570,485070,2131182,10753311,6560021,6324472
2014,Indiana,18,Midwest,East North Central,6593644,5674421,629865,289358,1766277,1737018,1760059,1086737,243553,428308,6165336,3345386,3248258
2014,Iowa,19,Midwest,West North Central,3109350,2857962,107106,144282,820219,808258,800432,535405,145036,173045,2936305,1565285,1544065
2014,Kansas,20,Midwest,West North Central,2900475,2521601,179258,199616,803751,780927,733166,463973,118658,328576,2571899,1456109,1444366
2014,Kentucky,21,South,East South Central,4414349,3898230,360959,155160,1127629,1159171,1203104,769151,155294,150109,4264240,2240117,2174232
2014,Louisiana,22,South,West South Central,4644013,2944429,1510538,189046,1229655,1303979,1205363,752721,152295,222812,4421201,2371298,2272715
2014,Maine,23,Northeast,New England ,1330513,1264326,19336,46851,293560,304903,391000,278463,62587,20135,1310378,678869,651644
2014,Maryland,24,South,South Atlantic,5957283,3579166,1810143,567974,1503919,1595794,1688244,960401,208925,549447,5407836,3071041,2886242
2014,Massachusetts,25,Northeast,New England ,6762596,5584070,564199,614327,1601635,1835490,1898804,1137967,288700,736337,6026259,3483743,3278853
2014,Michigan,26,Midwest,East North Central,9929848,7929684,1410938,589226,2505654,2510686,2748632,1765374,399502,476714,9453134,5049815,4880033
2014,Minnesota,27,Midwest,West North Central,5451079,4670623,323684,456772,1426186,1448167,1472453,888755,215518,276865,5174214,2741311,2709768
2014,Mississippi,28,South,East South Central,2990468,1783586,1122262,84620,815764,799941,775243,498630,100890,88710,2901758,1538146,1452322
2014,Missouri,29,Midwest,West North Central,6056202,5058673,714336,283193,1550995,1596942,1610731,1052867,244667,236000,5820202,3085275,2970927
2014,Montana,30,West,Mountain,1021869,913098,5539,103232,251524,262465,265572,200466,41842,35571,986298,507979,513890
2014,Nebraska,31,Midwest,West North Central,1879321,1678770,92459,108092,520449,504766,473794,301736,78576,190794,1688527,943439,935882
2014,Nevada,32,West,Mountain,2817628,2151287,257590,408751,724839,776290,753989,482094,80416,781603,2036025,1400648,1416980
2014,New Hampshire,33,Northeast,New England ,1333341,1252812,19345,61184,306837,319870,404245,248330,54059,43500,1289841,674107,659234
2014,New Jersey,34,Northeast,Middle Atlantic,8864525,6495168,1313341,1056016,2218610,2253855,2559749,1464062,368249,1700761,7163764,4540537,4323988
2014,New Mexico,35,West,Mountain,2089568,1728148,51259,310161,559713,556619,526893,371366,74977,1000680,1088888,1054773,1034795
2014,New York,36,Northeast,Middle Atlantic,19651049,13885879,3450840,2314330,4733211,5479105,5370164,3255929,812640,3640804,16010245,10121339,9529710
2014,North Carolina,37,South,South Atlantic,9932887,7090082,2201449,641356,2551408,2631036,2706730,1701010,342703,876543,9056344,5097253,4835634
2014,North Dakota,38,Midwest,West North Central,737401,656875,15544,64982,190735,220521,178948,114446,32751,23174,714227,359667,377734
2014,Ohio,39,Midwest,East North Central,11602700,9617058,1468625,517017,2953293,2949342,3172491,2045994,481580,403614,11199086,5923806,5678894
2014,Oklahoma,40,South,West South Central,3878187,2909805,298489,669893,1056813,1062399,977362,643009,138604,382635,3495552,1956564,1921623
2014,Oregon,41,West,Pacific,3963244,3482860,81487,398897,956847,1073259,1040210,738349,154579,492270,3470974,2001253,1961991
2014,Pennsylvania,42,Northeast,Middle Atlantic,12788313,10593495,1489090,705728,3061542,3239886,3533766,2335115,618004,839996,11948317,6534709,6253604
2014,Rhode Island,44,Northeast,New England ,1055936,898459,81863,75614,247961,281276,295267,181241,50191,149196,906740,543737,512199
2014,South Carolina,45,South,South Atlantic,4823617,3296955,1340329,186333,1212627,1265470,1281958,898232,165330,256778,4566839,2480693,2342924
2014,South Dakota,46,Midwest,West North Central,849129,727396,15138,106595,233387,222185,212284,143413,37860,30090,819039,421650,427479
2014,Tennessee,47,South,East South Central,6541223,5164331,1116669,260223,1658984,1729860,1775142,1149761,227476,328192,6213031,3350727,3190496
2014,Texas,48,South,West South Central,26964333,21583780,3353743,2026810,7895768,7753036,6898804,3689893,726832,10426796,16537537,13577460,13386873
2014,Utah,49,West,Mountain,2936879,2687815,38313,210751,989206,897675,628913,350158,70927,394899,2541980,1459866,1477013
2014,Vermont,50,Northeast,New England ,625214,594450,7465,23299,142648,152006,179538,124511,26511,10883,614331,316692,308522
2014,Virginia,51,South,South Atlantic,8310993,5871545,1637077,802371,2088271,2294170,2303372,1351280,273900,726159,7584834,4224001,4086992
2014,Washington,53,West,Pacific,7054655,5693914,284572,1076169,1773669,1974607,1890287,1176549,239543,851008,6203647,3531851,3522804
2014,West Virginia,54,South,South Atlantic,1849489,1735081,65453,48955,426114,454920,507898,380612,79945,26884,1822605,935760,913729
2014,Wisconsin,55,Midwest,East North Central,5751525,5048909,379440,323176,1460192,1478674,1581211,992113,239335,367999,5383526,2894283,2857242
2014,Wyoming,56,West,Mountain,582531,541752,7848,32931,152955,160371,149613,100042,19550,56076,526455,285141,297390
2015,Alabama,1,South,East South Central,4852347,3372343,1297313,182691,1227996,1271640,1290696,884485,177530,199684,4652663,2500713,2351634
2015,Alaska,2,West,Pacific,737498,490845,27019,219634,203730,224711,191390,104916,12751,50424,687074,351258,386240
2015,Arizona,4,West,Mountain,6829676,5699435,328032,802209,1813861,1839478,1680725,1233699,261913,2108105,4721571,3433862,3395814
2015,Arkansas,5,South,West South Central,2978048,2369297,466189,142562,784367,780952,759008,538758,114963,213648,2764400,1514980,1463068
2015,California,6,West,Pacific,38918045,28404773,2531244,7982028,10165907,11289836,10212672,5921857,1327773,15030627,23887418,19583596,19334449
2015,Colorado,8,West,Mountain,5450623,4773687,244464,432472,1397512,1581937,1442210,867268,161696,1158247,4292376,2710859,2739764
2015,Connecticut,9,Northeast,New England ,3587122,2904483,415342,267297,866824,893936,1026574,636781,163007,547726,3039396,1837444,1749678
2015,Delaware,10,South,South Atlantic,941252,662385,211750,67117,228546,242354,250059,182983,37310,83411,857841,485613,455639
2015,District of Columbia,11,South,South Atlantic,675400,298265,326784,50351,140288,266759,155375,91918,21060,72581,602819,355098,320302
2015,Florida,12,South,South Atlantic,20209042,15712770,3403053,1093219,4565764,5106976,5366584,4134806,1034912,4980837,15228205,10325729,9883313
2015,Georgia,13,South,South Atlantic,10178447,6270007,3241925,666515,2775713,2796409,2750091,1577755,278479,938992,9239455,5220214,4958233
2015,Hawaii,15,West,Pacific,1422052,370640,29752,1021660,338772,396746,358869,260020,67645,145315,1276737,707353,714699
2015,Idaho,16,West,Mountain,1651059,1543339,13645,94075,478085,433171,400987,283644,55172,201543,1449516,823954,827105
2015,Illinois,17,Midwest,East North Central,12858913,9942950,1889241,1026722,3297373,3520968,3440251,2113075,487246,2151138,10707775,6544981,6313932
2015,Indiana,18,Midwest,East North Central,6608422,5673327,635460,299635,1759877,1742685,1741610,1119245,245005,437032,6171390,3351657,3256765
2015,Iowa,19,Midwest,West North Central,3120960,2859772,111671,149517,820881,813844,790448,550752,145035,178332,2942628,1569733,1551227
2015,Kansas,20,Midwest,West North Central,2909011,2523284,180129,205598,801130,787411,723077,478563,118830,335062,2573949,1459640,1449371
2015,Kentucky,21,South,East South Central,4425976,3900900,363958,161118,1125668,1160759,1191511,790781,157257,153558,4272418,2245336,2180640
2015,Louisiana,22,South,West South Central,4664628,2952383,1518029,194216,1229369,1310538,1191289,778339,155093,229543,4435085,2381885,2282743
2015,Maine,23,Northeast,New England ,1328262,1261115,19718,47429,289756,305562,383208,286967,62769,20604,1307658,677876,650386
2015,Maryland,24,South,South Atlantic,5985562,3573868,1828043,583651,1500675,1606357,1673552,993246,211732,568379,5417183,3085046,2900516
2015,Massachusetts,25,Northeast,New England ,6794228,5582256,576824,635148,1592805,1855489,1880640,1176655,288639,761609,6032619,3499425,3294803
2015,Michigan,26,Midwest,East North Central,9931715,7917942,1408695,605078,2480323,2527497,2703451,1820144,400300,485172,9446543,5047312,4884403
2015,Minnesota,27,Midwest,West North Central,5482032,4674959,336891,470182,1426921,1460439,1456932,920792,216948,284084,5197948,2754922,2727110
2015,Mississippi,28,South,East South Central,2988471,1777650,1124044,86777,809419,797876,766342,512436,102398,90843,2897628,1538655,1449816
2015,Missouri,29,Midwest,West North Central,6071732,5062290,717333,292109,1546057,1605230,1591554,1081872,247019,242276,5829456,3092211,2979521
2015,Montana,30,West,Mountain,1030475,919833,5691,104951,252306,266517,261491,207749,42412,37275,993200,511809,518666
2015,Nebraska,31,Midwest,West North Central,1891277,1684410,93989,112878,523090,508947,469182,311186,78872,196199,1695078,948617,942660
2015,Nevada,32,West,Mountain,2866939,2174733,268539,423667,731367,789769,758787,503256,83760,805810,2061129,1426670,1440269
2015,New Hampshire,33,Northeast,New England ,1336350,1252746,20179,63425,302774,324003,397353,257594,54626,45489,1290861,674895,661455
2015,New Jersey,34,Northeast,Middle Atlantic,8867949,6470332,1319283,1078334,2200589,2258226,2532689,1507324,369121,1730691,7137258,4541567,4326382
2015,New Mexico,35,West,Mountain,2089291,1722879,51786,314626,554077,557291,518520,382446,76957,1007992,1081299,1054900,1034391
2015,New York,36,Northeast,Middle Atlantic,19654666,13837239,3454601,2362826,4694616,5483576,5309738,3347454,819282,3677500,15977166,10119712,9534954
2015,North Carolina,37,South,South Atlantic,10031646,7142858,2225220,663568,2554963,2653936,2709883,1761540,351324,902312,9129334,5147022,4884624
2015,North Dakota,38,Midwest,West North Central,754066,666639,19576,67851,196213,228536,178222,118202,32893,26368,727698,366865,387201
2015,Ohio,39,Midwest,East North Central,11617527,9599241,1481398,536888,2937457,2967336,3125070,2104614,483050,415911,11201616,5928741,5688786
2015,Oklahoma,40,South,West South Central,3909500,2922493,302446,684561,1064162,1073406,971303,659701,140928,395593,3513907,1972097,1937403
2015,Oregon,41,West,Pacific,4015792,3519694,83943,412155,959932,1091804,1040401,768037,155618,505359,3510433,2026844,1988948
2015,Pennsylvania,42,Northeast,Middle Atlantic,12784826,10559623,1498205,726998,3039892,3253803,3474927,2400534,615670,868542,11916284,6528476,6256350
2015,Rhode Island,44,Northeast,New England ,1056065,895011,83524,77530,245705,283256,290585,187174,49345,153898,902167,543187,512878
2015,South Carolina,45,South,South Atlantic,4891938,3345763,1351360,194815,1221095,1281924,1283575,935240,170104,265582,4626356,2516137,2375801
2015,South Dakota,46,Midwest,West North Central,853988,729329,15841,108818,234452,223737,209101,148782,37916,31125,822863,423733,430255
2015,Tennessee,47,South,East South Central,6591170,5195387,1126417,269366,1661308,1746163,1767304,1184493,231902,339061,6252109,3376207,3214963
2015,Texas,48,South,West South Central,27470056,21901374,3438127,2130555,7998160,7915584,6968335,3840779,747198,10678182,16791874,13826281,13643775
2015,Utah,49,West,Mountain,2981835,2724698,39321,217816,997237,908445,638126,365637,72390,406327,2575508,1481544,1500291
2015,Vermont,50,Northeast,New England ,625216,592805,7836,24575,141023,153399,175395,128749,26650,11201,614015,316535,308681
2015,Virginia,51,South,South Atlantic,8361808,5882171,1651274,828363,2088334,2307358,2288365,1398097,279654,747655,7614153,4247863,4113945
2015,Washington,53,West,Pacific,7163657,5751619,292739,1119299,1785735,2017743,1888900,1228248,243031,877314,6286343,3584698,3578959
2015,West Virginia,54,South,South Atlantic,1842050,1726430,65462,50158,422564,451801,499209,387890,80586,27822,1814228,931209,910841
2015,Wisconsin,55,Midwest,East North Central,5760940,5045983,381794,333163,1451459,1484362,1559143,1026492,239484,375768,5385172,2897441,2863499
2015,Wyoming,56,West,Mountain,585613,544435,7392,33786,154115,161066,146665,103870,19897,56994,528619,286367,299246
2016,Alabama,1,South,East South Central,4863525,3374106,1301635,187784,1225173,1272408,1275913,908758,181273,205380,4658145,2507926,2355599
2016,Alaska,2,West,Pacific,741456,490758,27559,223139,204238,227027,187540,109351,13300,51970,689486,353421,388035
2016,Arizona,4,West,Mountain,6941072,5773622,340938,826512,1823371,1871456,1691146,1283865,271234,2157992,4783080,3490712,3450360
2016,Arkansas,5,South,West South Central,2989918,2372809,469025,148084,784242,784909,753149,550749,116869,219388,2770530,1520965,1468953
2016,California,6,West,Pacific,39167117,28484043,2537131,8145943,10122391,11391557,10176162,6124642,1352365,15205729,23961388,19705795,19461322
2016,Colorado,8,West,Mountain,5539215,4842319,250138,446758,1404433,1622608,1443301,903874,164999,1182806,4356409,2752430,2786785
2016,Connecticut,9,Northeast,New England ,3578141,2886999,418863,272279,855972,897548,1006526,654975,163120,559495,3018646,1832910,1745231
2016,Delaware,10,South,South Atlantic,948921,665087,215073,68761,228676,243418,247569,190988,38270,85497,863424,489981,458940
2016,District of Columbia,11,South,South Atlantic,685815,305704,327757,52354,142212,272472,155830,94027,21274,74645,611170,360350,325465
2016,Florida,12,South,South Atlantic,20613477,16002588,3472527,1138362,4628015,5214823,5410010,4294778,1065851,5179794,15433683,10533219,10080258
2016,Georgia,13,South,South Atlantic,10301890,6305959,3298868,697063,2789254,2833547,2754751,1637103,287235,968481,9333409,5286933,5014957
2016,Hawaii,15,West,Pacific,1427559,371655,30736,1025168,337541,398296,355108,267980,68634,148592,1278967,710243,717316
2016,Idaho,16,West,Mountain,1682380,1569732,14480,98168,483243,442662,403575,296614,56286,208573,1473807,839684,842696
2016,Illinois,17,Midwest,East North Central,12820527,9897625,1879042,1043860,3260087,3507047,3390740,2170793,491860,2170466,10650061,6523208,6297319
2016,Indiana,18,Midwest,East North Central,6634304,5678320,642941,313043,1758389,1754639,1720748,1153006,247522,449016,6185288,3364178,3270126
2016,Iowa,19,Midwest,West North Central,3131371,2860458,116268,154645,821510,819434,779632,565283,145512,183725,2947646,1574212,1557159
2016,Kansas,20,Midwest,West North Central,2910844,2520984,179604,210256,797307,788779,712512,492960,119286,340741,2570103,1460597,1450247
2016,Kentucky,21,South,East South Central,4438182,3903401,367506,167275,1125395,1164107,1177498,811830,159352,158310,4279872,2252014,2186168
2016,Louisiana,22,South,West South Central,4678135,2955059,1524630,198446,1228883,1310971,1176610,803530,158141,235624,4442511,2390252,2287883
2016,Maine,23,Northeast,New England ,1331317,1261844,20637,48836,287492,308632,375522,296043,63628,21280,1310037,679432,651885
2016,Maryland,24,South,South Atlantic,6003323,3565668,1841676,595979,1499047,1610053,1654348,1024803,215072,587148,5416175,3093438,2909885
2016,Massachusetts,25,Northeast,New England ,6823608,5576223,589701,657684,1584880,1877531,1857980,1213737,289480,785078,6038530,3513095,3310513
2016,Michigan,26,Midwest,East North Central,9950571,7917934,1408599,624038,2463703,2551550,2657202,1875489,402627,496928,9453643,5053958,4896613
2016,Minnesota,27,Midwest,West North Central,5522744,4685535,353124,484085,1432906,1476212,1440681,953118,219827,291529,5231215,2773883,2748861
2016,Mississippi,28,South,East South Central,2987938,1773354,1126424,88160,804046,796040,758434,525360,104058,92911,2895027,1538688,1449250
2016,Missouri,29,Midwest,West North Central,6087135,5067791,720019,299325,1542129,1612762,1570232,1111992,250020,248783,5838352,3099395,2987740
2016,Montana,30,West,Mountain,1040859,927814,5935,107110,253578,270770,258134,215386,42991,38810,1002049,516874,523985
2016,Nebraska,31,Midwest,West North Central,1905616,1690996,96223,118397,526440,514712,464261,320877,79326,202648,1702968,955058,950558
2016,Nevada,32,West,Mountain,2917563,2197650,280959,438954,739222,804161,764148,522973,87059,829044,2088519,1452754,1464809
2016,New Hampshire,33,Northeast,New England ,1342307,1255396,21380,65531,299809,329518,390150,267318,55512,47773,1294534,677657,664650
2016,New Jersey,34,Northeast,Middle Atlantic,8870827,6447703,1323504,1099620,2186083,2263374,2499773,1549959,371638,1761332,7109495,4540927,4329900
2016,New Mexico,35,West,Mountain,2091630,1721226,52473,317931,549531,558684,510761,393743,78911,1015173,1076457,1056015,1035615
2016,New York,36,Northeast,Middle Atlantic,19633428,13773337,3453356,2406735,4654858,5482908,5233236,3433976,828450,3707660,15925768,10103366,9530062
2016,North Carolina,37,South,South Atlantic,10154788,7210675,2253930,690183,2570136,2690689,2709231,1824729,360003,931221,9223567,5211076,4943712
2016,North Dakota,38,Midwest,West North Central,754434,662681,22220,69533,197054,228138,174434,121713,33095,27577,726857,367423,387011
2016,Ohio,39,Midwest,East North Central,11634370,9583165,1493613,557592,2923128,2989356,3072602,2163527,485757,429127,11205243,5934732,5699638
2016,Oklahoma,40,South,West South Central,3926331,2927248,304272,694811,1066397,1077989,962350,676386,143209,408491,3517840,1980769,1945562
